country,continent,week_start,new_cases,new_deaths,new_cases_per_M,new_deaths_per_M
China,Asia,2022-11-14,158813,468,111.38,0.328
China,Asia,2022-11-21,144205,354,101.13,0.248
China,Asia,2022-11-28,146141,375,102.49,0.263
China,Asia,2022-12-05,1117898,871,784.0,0.611
China,Asia,2022-12-12,11098550,1708,7783.61,1.198
China,Asia,2022-12-19,40475477,5849,28386.17,4.102
China,Asia,2022-12-26,24644876,17893,17283.89,12.549
China,Asia,2023-01-02,8061762,12991,5653.86,9.111
China,Asia,2023-01-09,2361571,0,1656.21,0.0
China,Asia,2023-01-16,755183,0,529.62,0.0
China,Asia,2023-01-23,175542,0,123.11,0.0
China,Asia,2023-01-30,192969,47687,135.33,33.444
China,Asia,2023-02-06,148174,1360,103.92,0.954
China,Asia,2023-02-13,118748,537,83.28,0.377
China,Asia,2023-02-20,77670,358,54.47,0.251
China,Asia,2023-02-27,84790,360,59.46,0.252
China,Asia,2023-03-06,92268,329,64.71,0.231
China,Asia,2023-03-13,65301,265,45.8,0.186
China,Asia,2023-03-20,13602,119,9.54,0.083
China,Asia,2023-03-27,1060,3,0.74,0.002
China,Asia,2023-04-03,1228,8,0.86,0.006
China,Asia,2023-04-10,1699,7,1.19,0.005
China,Asia,2023-04-17,2206,11,1.55,0.008
China,Asia,2023-04-24,3082,38,2.16,0.027
China,Asia,2023-05-01,0,0,0.0,0.0
France,Europe,2019-12-30,0,0,0.0,0.0
France,Europe,2020-01-06,0,0,0.0,0.0
France,Europe,2020-01-13,0,0,0.0,0.0
France,Europe,2020-01-20,3,0,0.04,0.0
France,Europe,2020-01-27,3,0,0.04,0.0
France,Europe,2020-02-03,6,0,0.09,0.0
France,Europe,2020-02-10,0,0,0.0,0.0
France,Europe,2020-02-17,4,0,0.06,0.0
France,Europe,2020-02-24,0,0,0.0,0.0
France,Europe,2020-03-02,0,0,0.0,0.0
France,Europe,2020-03-09,0,43,0.0,0.634
France,Europe,2020-03-16,0,670,0.0,9.88
France,Europe,2020-03-23,0,1999,0.0,29.478
France,Europe,2020-03-30,0,3276,0.0,48.309
France,Europe,2020-04-06,0,3344,0.0,49.312
France,Europe,2020-04-13,0,2730,0.0,40.258
France,Europe,2020-04-20,0,2096,0.0,30.909
France,Europe,2020-04-27,0,1406,0.0,20.733
France,Europe,2020-05-04,0,1056,0.0,15.572
France,Europe,2020-05-11,677,810,9.98,11.945
France,Europe,2020-05-18,4340,562,64.0,8.287
France,Europe,2020-05-25,3436,471,50.67,6.946
France,Europe,2020-06-01,2745,331,40.48,4.881
France,Europe,2020-06-08,2627,258,38.74,3.805
France,Europe,2020-06-15,2267,159,33.43,2.345
France,Europe,2020-06-22,2024,111,29.85,1.637
France,Europe,2020-06-29,2324,100,34.27,1.475
France,Europe,2020-07-06,2853,120,42.07,1.77
France,Europe,2020-07-13,3510,94,51.76,1.386
France,Europe,2020-07-20,5565,98,82.06,1.445
France,Europe,2020-07-27,7676,77,113.19,1.135
France,Europe,2020-08-03,10899,69,160.72,1.018
France,Europe,2020-08-10,16650,92,245.53,1.357
France,Europe,2020-08-17,25208,118,371.73,1.74
France,Europe,2020-08-24,37753,111,556.72,1.637
France,Europe,2020-08-31,50197,126,740.23,1.858
France,Europe,2020-09-07,61432,258,905.9,3.805
France,Europe,2020-09-14,73481,429,1083.58,6.326
France,Europe,2020-09-21,72509,559,1069.25,8.243
France,Europe,2020-09-28,74819,561,1103.31,8.273
France,Europe,2020-10-05,116159,690,1712.93,10.175
France,Europe,2020-10-12,167835,963,2474.97,14.201
France,Europe,2020-10-19,261329,1774,3853.67,26.16
France,Europe,2020-10-26,332505,3154,4903.26,46.51
France,Europe,2020-11-02,303116,4794,4469.88,70.694
France,Europe,2020-11-09,176429,5487,2601.7,80.914
France,Europe,2020-11-16,114947,5602,1695.06,82.61
France,Europe,2020-11-23,77077,4679,1136.61,68.999
France,Europe,2020-11-30,71372,3963,1052.48,58.44
France,Europe,2020-12-07,77674,3792,1145.41,55.918
France,Europe,2020-12-14,92919,3383,1370.22,49.887
France,Europe,2020-12-21,83888,3119,1237.05,45.994
France,Europe,2020-12-28,88948,2915,1311.67,42.986
France,Europe,2021-01-04,122263,3429,1802.94,50.566
France,Europe,2021-01-11,118842,3454,1752.5,50.934
France,Europe,2021-01-18,130149,3414,1919.23,50.344
France,Europe,2021-01-25,132624,3159,1955.73,46.584
France,Europe,2021-02-01,128451,3069,1894.19,45.257
France,Europe,2021-02-08,110436,2892,1628.54,42.647
France,Europe,2021-02-15,117551,2516,1733.46,37.102
France,Europe,2021-02-22,127696,2151,1883.06,31.72
France,Europe,2021-03-01,124259,2033,1832.38,29.98
France,Europe,2021-03-08,142978,1872,2108.42,27.605
France,Europe,2021-03-15,183823,1799,2710.73,26.529
France,Europe,2021-03-22,223964,1834,3302.67,27.045
France,Europe,2021-03-29,242407,1959,3574.64,28.888
France,Europe,2021-04-05,203218,2120,2996.74,31.262
France,Europe,2021-04-12,202154,1967,2981.05,29.006
France,Europe,2021-04-19,179462,2062,2646.42,30.407
France,Europe,2021-04-26,142908,1954,2107.38,28.815
France,Europe,2021-05-03,106629,1533,1572.4,22.606
France,Europe,2021-05-10,80870,1189,1192.54,17.534
France,Europe,2021-05-17,83455,940,1230.66,13.862
France,Europe,2021-05-24,60391,772,890.55,11.384
France,Europe,2021-05-31,46483,565,685.46,8.332
France,Europe,2021-06-07,27004,355,398.21,5.235
France,Europe,2021-06-14,14820,309,218.54,4.557
France,Europe,2021-06-21,10690,234,157.64,3.451
France,Europe,2021-06-28,13906,171,205.06,2.522
France,Europe,2021-07-05,23318,142,343.86,2.094
France,Europe,2021-07-12,46656,96,688.01,1.416
France,Europe,2021-07-19,118078,119,1741.23,1.755
France,Europe,2021-07-26,143183,240,2111.44,3.539
France,Europe,2021-08-02,147135,282,2169.72,4.158
France,Europe,2021-08-09,150930,353,2225.68,5.205
France,Europe,2021-08-16,133571,699,1969.7,10.308
France,Europe,2021-08-23,112124,464,1653.43,6.842
France,Europe,2021-08-30,85782,489,1264.98,7.211
France,Europe,2021-09-06,64820,437,955.86,6.444
France,Europe,2021-09-13,46736,386,689.19,5.692
France,Europe,2021-09-20,36114,331,532.55,4.881
France,Europe,2021-09-27,30916,276,455.9,4.07
France,Europe,2021-10-04,26346,191,388.51,2.817
France,Europe,2021-10-11,31095,175,458.54,2.581
France,Europe,2021-10-18,34241,179,504.93,2.64
France,Europe,2021-10-25,38425,177,566.63,2.61
France,Europe,2021-11-01,48057,212,708.67,3.126
France,Europe,2021-11-08,66361,233,978.59,3.436
France,Europe,2021-11-15,119701,317,1765.16,4.675
France,Europe,2021-11-22,195222,454,2878.83,6.695
France,Europe,2021-11-29,288799,619,4258.76,9.128
France,Europe,2021-12-06,337285,903,4973.75,13.316
France,Europe,2021-12-13,360652,1033,5318.33,15.233
France,Europe,2021-12-20,519740,1157,7664.31,17.062
France,Europe,2021-12-27,1140724,1315,16821.61,19.392
France,Europe,2022-01-03,1726217,1484,25455.55,21.884
France,Europe,2022-01-10,1961912,1499,28931.21,22.105
France,Europe,2022-01-17,2417043,1658,35642.77,24.45
France,Europe,2022-01-24,2329374,1933,34349.96,28.505
France,Europe,2022-01-31,1707588,1996,25180.84,29.434
France,Europe,2022-02-07,958639,1988,14136.51,29.316
France,Europe,2022-02-14,565947,1745,8345.7,25.733
France,Europe,2022-02-21,393549,1331,5803.44,19.628
France,Europe,2022-02-28,348284,1094,5135.95,16.133
France,Europe,2022-03-07,419228,820,6182.12,12.092
France,Europe,2022-03-14,586328,792,8646.25,11.679
France,Europe,2022-03-21,851993,727,12563.86,10.721
France,Europe,2022-03-28,959358,801,14147.11,11.812
France,Europe,2022-04-04,928373,788,13690.19,11.62
France,Europe,2022-04-11,822438,852,12128.03,12.564
France,Europe,2022-04-18,539161,889,7950.7,13.11
France,Europe,2022-04-25,376510,867,5552.18,12.785
France,Europe,2022-05-02,264928,749,3906.74,11.045
France,Europe,2022-05-09,216715,614,3195.77,9.054
France,Europe,2022-05-16,162239,466,2392.45,6.872
France,Europe,2022-05-23,113355,300,1671.58,4.424
France,Europe,2022-05-30,148073,329,2183.55,4.852
France,Europe,2022-06-06,193813,237,2858.05,3.495
France,Europe,2022-06-13,297927,265,4393.36,3.908
France,Europe,2022-06-20,456705,291,6734.77,4.291
France,Europe,2022-06-27,731586,264,10788.29,3.893
France,Europe,2022-07-04,903969,424,13330.32,6.252
France,Europe,2022-07-11,683784,585,10083.38,8.627
France,Europe,2022-07-18,522296,731,7702.0,10.78
France,Europe,2022-07-25,329431,597,4857.93,8.804
France,Europe,2022-08-01,212195,529,3129.12,7.801
France,Europe,2022-08-08,151186,518,2229.45,7.639
France,Europe,2022-08-15,119216,413,1758.01,6.09
France,Europe,2022-08-22,117039,317,1725.91,4.675
France,Europe,2022-08-29,106571,302,1571.54,4.453
France,Europe,2022-09-05,112374,263,1657.12,3.878
France,Europe,2022-09-12,188853,202,2784.91,2.979
France,Europe,2022-09-19,230732,217,3402.47,3.2
France,Europe,2022-09-26,310114,217,4573.08,3.2
France,Europe,2022-10-03,385474,314,5684.37,4.63
France,Europe,2022-10-10,392073,414,5781.68,6.105
France,Europe,2022-10-17,348646,522,5141.29,7.698
France,Europe,2022-10-24,222885,495,3286.76,7.299
France,Europe,2022-10-31,153617,445,2265.3,6.562
France,Europe,2022-11-07,151055,397,2227.52,5.854
France,Europe,2022-11-14,221689,469,3269.12,6.916
France,Europe,2022-11-21,293632,455,4330.03,6.71
France,Europe,2022-11-28,384070,485,5663.66,7.152
France,Europe,2022-12-05,429679,569,6336.23,8.391
France,Europe,2022-12-12,391192,721,5768.69,10.632
France,Europe,2022-12-19,299842,807,4421.6,11.9
France,Europe,2022-12-26,151707,808,2237.14,11.915
France,Europe,2023-01-02,80829,775,1191.94,11.428
France,Europe,2023-01-09,43524,506,641.82,7.462
France,Europe,2023-01-16,31693,398,467.36,5.869
France,Europe,2023-01-23,29999,326,442.38,4.807
France,Europe,2023-01-30,26127,260,385.28,3.834
France,Europe,2023-02-06,22545,171,332.46,2.522
France,Europe,2023-02-13,24116,180,355.63,2.654
France,Europe,2023-02-20,26274,170,387.45,2.507
France,Europe,2023-02-27,25318,152,373.35,2.241
France,Europe,2023-03-06,35851,125,528.67,1.843
France,Europe,2023-03-13,46305,163,682.83,2.404
France,Europe,2023-03-20,54593,168,805.05,2.477
France,Europe,2023-03-27,57282,210,844.71,3.097
France,Europe,2023-04-03,55344,188,816.13,2.772
France,Europe,2023-04-10,52509,162,774.32,2.389
France,Europe,2023-04-17,48578,280,716.35,4.129
France,Europe,2023-04-24,40443,249,596.39,3.672
France,Europe,2023-05-01,0,0,0.0,0.0
Germany,Europe,2019-12-30,1,3,0.01,0.036
Germany,Europe,2020-01-06,0,0,0.0,0.0
Germany,Europe,2020-01-13,0,0,0.0,0.0
Germany,Europe,2020-01-20,1,3,0.01,0.036
Germany,Europe,2020-01-27,9,3,0.11,0.036
Germany,Europe,2020-02-03,9,0,0.11,0.0
Germany,Europe,2020-02-10,5,0,0.06,0.0
Germany,Europe,2020-02-17,6,1,0.07,0.012
Germany,Europe,2020-02-24,139,1,1.67,0.012
Germany,Europe,2020-03-02,905,12,10.86,0.144
Germany,Europe,2020-03-09,6441,84,77.26,1.008
Germany,Europe,2020-03-16,22407,479,268.77,5.745
Germany,Europe,2020-03-23,33981,1459,407.59,17.5
Germany,Europe,2020-03-30,36067,2273,432.61,27.264
Germany,Europe,2020-04-06,27145,1878,325.6,22.526
Germany,Europe,2020-04-13,17345,1226,208.05,14.706
Germany,Europe,2020-04-20,12351,727,148.15,8.72
Germany,Europe,2020-04-27,7442,388,89.26,4.654
Germany,Europe,2020-05-04,6243,258,74.88,3.095
Germany,Europe,2020-05-11,4775,165,57.27,1.979
Germany,Europe,2020-05-18,3604,111,43.23,1.331
Germany,Europe,2020-05-25,3206,65,38.46,0.78
Germany,Europe,2020-06-01,2354,44,28.24,0.528
Germany,Europe,2020-06-08,2348,35,28.16,0.42
Germany,Europe,2020-06-15,4192,41,50.28,0.492
Germany,Europe,2020-06-22,3167,21,37.99,0.252
Germany,Europe,2020-06-29,2691,26,32.28,0.312
Germany,Europe,2020-07-06,2429,25,29.14,0.3
Germany,Europe,2020-07-13,3044,31,36.51,0.372
Germany,Europe,2020-07-20,3936,33,47.21,0.396
Germany,Europe,2020-07-27,4843,37,58.09,0.444
Germany,Europe,2020-08-03,6067,34,72.77,0.408
Germany,Europe,2020-08-10,7971,31,95.61,0.372
Germany,Europe,2020-08-17,9580,31,114.91,0.372
Germany,Europe,2020-08-24,8844,18,106.08,0.216
Germany,Europe,2020-08-31,8609,35,103.26,0.42
Germany,Europe,2020-09-07,9785,68,117.37,0.816
Germany,Europe,2020-09-14,12285,82,147.36,0.984
Germany,Europe,2020-09-21,13064,110,156.7,1.319
Germany,Europe,2020-09-28,15946,121,191.27,1.451
Germany,Europe,2020-10-05,26145,247,313.6,2.963
Germany,Europe,2020-10-12,42031,464,504.15,5.566
Germany,Europe,2020-10-19,74792,1015,897.11,12.175
Germany,Europe,2020-10-26,111009,1621,1331.52,19.443
Germany,Europe,2020-11-02,125692,1910,1507.64,22.91
Germany,Europe,2020-11-09,127862,2536,1533.67,30.419
Germany,Europe,2020-11-16,128400,3226,1540.13,38.695
Germany,Europe,2020-11-23,123122,3601,1476.82,43.193
Germany,Europe,2020-11-30,128258,4480,1538.42,53.736
Germany,Europe,2020-12-07,156213,5762,1873.74,69.114
Germany,Europe,2020-12-14,174589,6460,2094.15,77.486
Germany,Europe,2020-12-21,138828,5728,1665.21,68.706
Germany,Europe,2020-12-28,122953,5744,1474.79,68.898
Germany,Europe,2021-01-04,145505,5759,1745.3,69.078
Germany,Europe,2021-01-11,118929,5096,1426.52,61.125
Germany,Europe,2021-01-18,95553,4107,1146.13,49.262
Germany,Europe,2021-01-25,78172,3102,937.65,37.208
Germany,Europe,2021-02-01,64596,2268,774.81,27.204
Germany,Europe,2021-02-08,50827,1680,609.66,20.151
Germany,Europe,2021-02-15,52329,1478,627.67,17.728
Germany,Europe,2021-02-22,56356,1227,675.98,14.718
Germany,Europe,2021-03-01,58425,1049,700.79,12.582
Germany,Europe,2021-03-08,71391,1104,856.32,13.242
Germany,Europe,2021-03-15,92610,1277,1110.83,15.317
Germany,Europe,2021-03-22,116309,1526,1395.1,18.304
Germany,Europe,2021-03-29,110007,1590,1319.51,19.072
Germany,Europe,2021-04-05,118188,1582,1417.63,18.976
Germany,Europe,2021-04-12,142021,1627,1703.51,19.515
Germany,Europe,2021-04-19,144678,1622,1735.38,19.455
Germany,Europe,2021-04-26,124684,1307,1495.55,15.677
Germany,Europe,2021-05-03,100847,1010,1209.63,12.115
Germany,Europe,2021-05-10,70746,676,848.58,8.108
Germany,Europe,2021-05-17,52670,448,631.76,5.374
Germany,Europe,2021-05-24,29867,261,358.25,3.131
Germany,Europe,2021-05-31,20680,141,248.05,1.691
Germany,Europe,2021-06-07,14062,67,168.67,0.804
Germany,Europe,2021-06-14,7285,47,87.38,0.564
Germany,Europe,2021-06-21,4859,30,58.28,0.36
Germany,Europe,2021-06-28,4388,25,52.63,0.3
Germany,Europe,2021-07-05,5597,25,67.13,0.3
Germany,Europe,2021-07-12,9113,30,109.31,0.36
Germany,Europe,2021-07-19,12646,40,151.69,0.48
Germany,Europe,2021-07-26,15522,72,186.18,0.864
Germany,Europe,2021-08-02,20423,89,244.97,1.068
Germany,Europe,2021-08-09,32077,144,384.76,1.727
Germany,Europe,2021-08-16,49652,224,595.56,2.687
Germany,Europe,2021-08-23,66371,351,796.1,4.21
Germany,Europe,2021-08-30,74737,432,896.45,5.182
Germany,Europe,2021-09-06,71656,449,859.5,5.386
Germany,Europe,2021-09-13,61471,385,737.33,4.618
Germany,Europe,2021-09-20,53623,354,643.19,4.246
Germany,Europe,2021-09-27,56481,423,677.48,5.074
Germany,Europe,2021-10-04,58025,489,696.0,5.865
Germany,Europe,2021-10-11,65359,581,783.96,6.969
Germany,Europe,2021-10-18,97723,1051,1172.16,12.606
Germany,Europe,2021-10-25,137011,1274,1643.41,15.281
Germany,Europe,2021-11-01,177868,1672,2133.48,20.055
Germany,Europe,2021-11-08,271174,2286,3252.66,27.42
Germany,Europe,2021-11-15,351654,2710,4218.0,32.506
Germany,Europe,2021-11-22,403348,3093,4838.06,37.1
Germany,Europe,2021-11-29,388054,2865,4654.61,34.365
Germany,Europe,2021-12-06,338008,2513,4054.32,30.143
Germany,Europe,2021-12-13,273503,1994,3280.6,23.918
Germany,Europe,2021-12-20,193832,1287,2324.97,15.437
Germany,Europe,2021-12-27,208696,1029,2503.26,12.343
Germany,Europe,2022-01-03,337882,870,4052.81,10.435
Germany,Europe,2022-01-10,486124,693,5830.93,8.312
Germany,Europe,2022-01-17,796815,867,9557.59,10.399
Germany,Europe,2022-01-24,1114352,1117,13366.37,13.398
Germany,Europe,2022-01-31,1292740,1504,15506.09,18.04
Germany,Europe,2022-02-07,1309845,1705,15711.26,20.451
Germany,Europe,2022-02-14,1193271,1786,14312.98,21.423
Germany,Europe,2022-02-21,1093093,1645,13111.37,19.731
Germany,Europe,2022-02-28,1134009,1606,13602.15,19.264
Germany,Europe,2022-03-07,1413846,1778,16958.72,21.327
Germany,Europe,2022-03-14,1582504,1934,18981.73,23.198
Germany,Europe,2022-03-21,1588891,1881,19058.34,22.562
Germany,Europe,2022-03-28,1295125,1536,15534.69,18.424
Germany,Europe,2022-04-04,984600,1292,11810.03,15.497
Germany,Europe,2022-04-11,778948,985,9343.28,11.815
Germany,Europe,2022-04-18,731499,808,8774.14,9.692
Germany,Europe,2022-04-25,596917,678,7159.87,8.132
Germany,Europe,2022-05-02,471440,541,5654.8,6.489
Germany,Europe,2022-05-09,408745,418,4902.79,5.014
Germany,Europe,2022-05-16,292505,330,3508.52,3.958
Germany,Europe,2022-05-23,187159,213,2244.92,2.555
Germany,Europe,2022-05-30,245141,223,2940.4,2.675
Germany,Europe,2022-06-06,331434,285,3975.47,3.419
Germany,Europe,2022-06-13,413791,402,4963.32,4.822
Germany,Europe,2022-06-20,574225,566,6887.68,6.789
Germany,Europe,2022-06-27,622776,610,7470.04,7.317
Germany,Europe,2022-07-04,629349,702,7548.88,8.42
Germany,Europe,2022-07-11,675130,960,8098.01,11.515
Germany,Europe,2022-07-18,627179,1129,7522.85,13.542
Germany,Europe,2022-07-25,495729,1038,5946.14,12.451
Germany,Europe,2022-08-01,362936,791,4353.32,9.488
Germany,Europe,2022-08-08,298292,623,3577.94,7.473
Germany,Europe,2022-08-15,263329,593,3158.56,7.113
Germany,Europe,2022-08-22,227979,397,2734.55,4.762
Germany,Europe,2022-08-29,201757,351,2420.02,4.21
Germany,Europe,2022-09-05,204084,317,2447.94,3.802
Germany,Europe,2022-09-12,228913,354,2745.75,4.246
Germany,Europe,2022-09-19,286535,520,3436.91,6.237
Germany,Europe,2022-09-26,458852,880,5503.81,10.555
Germany,Europe,2022-10-03,594073,1284,7125.75,15.401
Germany,Europe,2022-10-10,644986,1560,7736.44,18.712
Germany,Europe,2022-10-17,544616,1477,6532.53,17.716
Germany,Europe,2022-10-24,373903,1049,4484.87,12.582
Germany,Europe,2022-10-31,243578,698,2921.66,8.372
Germany,Europe,2022-11-07,202015,640,2423.12,7.677
Germany,Europe,2022-11-14,169667,553,2035.11,6.633
Germany,Europe,2022-11-21,170589,640,2046.17,7.677
Germany,Europe,2022-11-28,184825,800,2216.93,9.596
Germany,Europe,2022-12-05,199505,961,2393.01,11.527
Germany,Europe,2022-12-12,222953,1139,2674.26,13.662
Germany,Europe,2022-12-19,230746,1288,2767.74,15.449
Germany,Europe,2022-12-26,151567,970,1818.01,11.635
Germany,Europe,2023-01-02,130316,829,1563.11,9.944
Germany,Europe,2023-01-09,89089,517,1068.6,6.201
Germany,Europe,2023-01-16,62867,338,754.07,4.054
Germany,Europe,2023-01-23,73298,331,879.19,3.97
Germany,Europe,2023-01-30,84243,344,1010.47,4.126
Germany,Europe,2023-02-06,86595,455,1038.68,5.458
Germany,Europe,2023-02-13,97850,601,1173.69,7.209
Germany,Europe,2023-02-20,113434,599,1360.61,7.185
Germany,Europe,2023-02-27,86321,535,1035.4,6.417
Germany,Europe,2023-03-06,43758,572,524.87,6.861
Germany,Europe,2023-03-13,40307,626,483.47,7.509
Germany,Europe,2023-03-20,32639,545,391.5,6.537
Germany,Europe,2023-03-27,22652,431,271.7,5.17
Germany,Europe,2023-04-03,14679,278,176.07,3.335
Germany,Europe,2023-04-10,13045,304,156.47,3.646
Germany,Europe,2023-04-17,11468,231,137.56,2.771
Germany,Europe,2023-04-24,9193,162,110.27,1.943
Germany,Europe,2023-05-01,0,0,0.0,0.0
India,Asia,2019-12-30,0,0,0.0,0.0
India,Asia,2020-01-06,0,0,0.0,0.0
India,Asia,2020-01-13,0,0,0.0,0.0
India,Asia,2020-01-20,0,0,0.0,0.0
India,Asia,2020-01-27,2,0,0.0,0.0
India,Asia,2020-02-03,5,0,0.0,0.0
India,Asia,2020-02-10,0,0,0.0,0.0
India,Asia,2020-02-17,0,0,0.0,0.0
India,Asia,2020-02-24,0,0,0.0,0.0
India,Asia,2020-03-02,32,0,0.02,0.0
India,Asia,2020-03-09,68,2,0.05,0.001
India,Asia,2020-03-16,253,5,0.18,0.004
India,Asia,2020-03-23,619,18,0.44,0.013
India,Asia,2020-03-30,2395,52,1.69,0.037
India,Asia,2020-04-06,4982,196,3.52,0.138
India,Asia,2020-04-13,7356,234,5.19,0.165
India,Asia,2020-04-20,10784,317,7.61,0.224
India,Asia,2020-04-27,13484,477,9.51,0.337
India,Asia,2020-05-04,22959,808,16.2,0.57
India,Asia,2020-05-11,27988,763,19.75,0.538
India,Asia,2020-05-18,40941,995,28.89,0.702
India,Asia,2020-05-25,50275,1297,35.48,0.915
India,Asia,2020-06-01,64485,1765,45.5,1.245
India,Asia,2020-06-08,74294,2266,52.42,1.599
India,Asia,2020-06-15,89539,4059,63.18,2.864
India,Asia,2020-06-22,118398,2841,83.55,2.005
India,Asia,2020-06-29,144306,3173,101.83,2.239
India,Asia,2020-07-06,176388,3406,124.46,2.403
India,Asia,2020-07-13,228065,4142,160.93,2.923
India,Asia,2020-07-20,307904,5247,217.27,3.702
India,Asia,2020-07-27,365201,5301,257.7,3.741
India,Asia,2020-08-03,402287,6015,283.87,4.244
India,Asia,2020-08-10,436672,6601,308.13,4.658
India,Asia,2020-08-17,455258,6726,321.24,4.746
India,Asia,2020-08-24,497793,6792,351.26,4.793
India,Asia,2020-08-31,571078,7128,402.97,5.03
India,Asia,2020-09-07,640545,7960,451.99,5.617
India,Asia,2020-09-14,646263,8166,456.02,5.762
India,Asia,2020-09-21,591913,7751,417.67,5.469
India,Asia,2020-09-28,556841,7279,392.92,5.136
India,Asia,2020-10-05,504433,6552,355.94,4.623
India,Asia,2020-10-12,440745,5697,311.0,4.02
India,Asia,2020-10-19,370260,4503,261.27,3.177
India,Asia,2020-10-26,319271,3577,225.29,2.524
India,Asia,2020-11-02,323672,4010,228.39,2.83
India,Asia,2020-11-09,306825,3514,216.5,2.48
India,Asia,2020-11-16,281227,3592,198.44,2.535
India,Asia,2020-11-23,297113,3469,209.65,2.448
India,Asia,2020-11-30,251303,3486,177.33,2.46
India,Asia,2020-12-07,212807,2837,150.16,2.002
India,Asia,2020-12-14,174194,2458,122.92,1.734
India,Asia,2020-12-21,156627,2145,110.52,1.514
India,Asia,2020-12-28,136115,1813,96.05,1.279
India,Asia,2021-01-04,126319,1564,89.13,1.104
India,Asia,2021-01-11,107701,1275,76.0,0.9
India,Asia,2021-01-18,96548,1065,68.13,0.751
India,Asia,2021-01-25,91650,935,64.67,0.66
India,Asia,2021-02-01,80180,722,56.58,0.509
India,Asia,2021-02-08,78577,646,55.45,0.456
India,Asia,2021-02-15,86711,660,61.19,0.466
India,Asia,2021-02-22,105080,749,74.15,0.529
India,Asia,2021-03-01,114068,705,80.49,0.497
India,Asia,2021-03-08,148249,851,104.61,0.6
India,Asia,2021-03-15,240082,1148,169.41,0.81
India,Asia,2021-03-22,372494,1797,262.84,1.268
India,Asia,2021-03-29,513885,3071,362.61,2.167
India,Asia,2021-04-05,873296,4652,616.22,3.283
India,Asia,2021-04-12,1429304,7875,1008.56,5.557
India,Asia,2021-04-19,2172063,15161,1532.67,10.698
India,Asia,2021-04-26,2597285,23231,1832.72,16.392
India,Asia,2021-05-03,2738957,26820,1932.69,18.925
India,Asia,2021-05-10,2387663,27922,1684.81,19.703
India,Asia,2021-05-17,1846055,28982,1302.63,20.451
India,Asia,2021-05-24,1364668,26706,962.95,18.845
India,Asia,2021-05-31,914539,20787,645.33,14.668
India,Asia,2021-06-07,630650,23625,445.01,16.671
India,Asia,2021-06-14,441976,16329,311.87,11.522
India,Asia,2021-06-21,351218,9038,247.83,6.377
India,Asia,2021-06-28,312250,6254,220.33,4.413
India,Asia,2021-07-05,291789,6035,205.9,4.258
India,Asia,2021-07-12,268843,5569,189.7,3.93
India,Asia,2021-07-19,265836,6942,187.58,4.898
India,Asia,2021-07-26,283923,3800,200.34,2.681
India,Asia,2021-08-02,278631,3511,196.61,2.477
India,Asia,2021-08-09,258121,3363,182.14,2.373
India,Asia,2021-08-16,231658,3142,163.46,2.217
India,Asia,2021-08-23,270796,3463,191.08,2.444
India,Asia,2021-08-30,293643,2703,207.2,1.907
India,Asia,2021-09-06,248248,2122,175.17,1.497
India,Asia,2021-09-13,211242,2183,149.06,1.54
India,Asia,2021-09-20,204582,2080,144.36,1.468
India,Asia,2021-09-27,161158,1899,113.72,1.34
India,Asia,2021-10-04,139572,1772,98.49,1.25
India,Asia,2021-10-11,114244,1535,80.61,1.083
India,Asia,2021-10-18,107749,2145,76.03,1.514
India,Asia,2021-10-25,97832,3917,69.03,2.764
India,Asia,2021-11-01,82236,2605,58.03,1.838
India,Asia,2021-11-08,81771,2739,57.7,1.933
India,Asia,2021-11-15,73106,2132,51.59,1.504
India,Asia,2021-11-22,62110,2892,43.83,2.041
India,Asia,2021-11-29,60732,4772,42.85,3.367
India,Asia,2021-12-06,57255,2108,40.4,1.487
India,Asia,2021-12-13,49765,1988,35.12,1.403
India,Asia,2021-12-20,46527,2260,32.83,1.595
India,Asia,2021-12-27,102330,2088,72.21,1.473
India,Asia,2022-01-03,638872,2020,450.81,1.425
India,Asia,2022-01-10,1594160,2276,1124.89,1.606
India,Asia,2022-01-17,2115100,3343,1492.48,2.359
India,Asia,2022-01-24,1855258,4682,1309.13,3.304
India,Asia,2022-01-31,1095616,7888,773.1,5.566
India,Asia,2022-02-07,443283,6686,312.79,4.718
India,Asia,2022-02-14,191052,3238,134.81,2.285
India,Asia,2022-02-21,93644,1821,66.08,1.285
India,Asia,2022-02-28,46836,1312,33.05,0.926
India,Asia,2022-03-07,28038,814,19.78,0.574
India,Asia,2022-03-14,16850,629,11.89,0.444
India,Asia,2022-03-21,11612,4525,8.19,3.193
India,Asia,2022-03-28,8678,341,6.12,0.241
India,Asia,2022-04-04,7140,340,5.04,0.24
India,Asia,2022-04-11,6826,66,4.82,0.047
India,Asia,2022-04-18,15448,442,10.9,0.312
India,Asia,2022-04-25,21643,1650,15.27,1.164
India,Asia,2022-05-02,23006,221,16.23,0.156
India,Asia,2022-05-09,19405,150,13.69,0.106
India,Asia,2022-05-16,14772,199,10.42,0.14
India,Asia,2022-05-23,16672,173,11.76,0.122
India,Asia,2022-05-30,23774,106,16.78,0.075
India,Asia,2022-06-06,45200,69,31.89,0.049
India,Asia,2022-06-13,74675,94,52.69,0.066
India,Asia,2022-06-20,93281,144,65.82,0.102
India,Asia,2022-06-27,112456,200,79.35,0.141
India,Asia,2022-07-04,120222,229,84.83,0.162
India,Asia,2022-07-11,127948,281,90.28,0.198
